"COMID","FromNode","ToNode","Hydrosq","AreSqKM","cum_totco2g_m2_day","TOT_urban16","TOT_forest16","TOT_wetland16","TOT_agrc16","TOT_shrub16","CAT_STREAM_LENGTH","CAT_STREAM_SLOPE","TOT_STREAM_LENGTH","TOT_STREAM_SLOPE","CAT_BASIN_AREA","TOT_BASIN_AREA","totco2g_m2_day_fill","logQ_m3_div_s","logDA_km2","logw_m","length_m","logwbkf_m","logd_m","logK_m_div_s","D50_m","StreamOrde","pred_annual_DOC","pred_annual_DO","no3_conc_mg_l","logRT_total_hz_s","logq_hz_total_m_s","totco2_o2g_m2_day","totco2_ang_m2_day"
"24129639",50103659,50103658,50082491,1.8891,0.00488024912299928,0,0,0,0,72.26,0.779,0.01,17.47,0.009731,1.89,29.19,0.00103413604254256,-2.03473751141149,1.46517606615492,0.639549033309874,779,0.85012615005398,-0.862994756103888,-4.70430318080762,6.52779e-05,2,0.781818181818182,9.81307752649232,1.43334865114734,7.56004749306129,-7.52287874528034,0.0010297681062657,4.36793627686455e-06
"24129641",50210801,50103660,50164163,2.5605,0.00499300718513933,0,0,0,0,66.85,3.342,0.07,3.34,0.020958,2.56,2.56,0.00499300718513933,-3.15001508173083,0.408324780170415,0.08323424788128,3342,0.361396187574454,-1.27567769860703,-4.23822697232294,0.0001266101,1,0.781818181818182,10.0633444013224,1.47705516766535,5.88117937354965,-6.81901441921327,0.00497325030587168,1.97568792676468e-05
"24129643",50103660,50102325,50117298,0.2475,0.00693966528702063,0,0,0,0,68.97,0.429,0.03,3.77,0.026525,0.25,2.81,0.0019466581018813,-3.11659132397174,0.448397103457768,0.104327874039346,429,0.37992721962827,-1.26003011952323,-4.40422499329776,3.52652e-05,1,0.781818181818182,9.7649687853731,1.47092675871647,6.50910159063165,-7.21896306137887,0.00193835250308939,8.30559879191175e-06
"24129645",50210802,50103760,50164162,1.8738,0.00316615553959869,35.97,0,0,51.3,12.54,2.153,0.04,2.15,0.018605,1.87,1.87,0.00316615553959869,-3.24692514074978,0.272723234613842,0.0118550995370381,2153,0.298688653268628,-1.3286278590758,-4.40422499329776,4.31561e-05,1,3.56099270337383,9.73430102679454,1.71782031018852,6.27434261321645,-7.7281583934635,0.00285702690997673,0.000309128629621962
"24129647",50103661,50103659,50095722,0.5166,0.00355806280982563,0,0,0,0,78.31,0.853,0.01,11.05,0.01267,0.52,19.24,0.00103057894275865,-2.21149537888835,1.28410799519733,0.54423681069295,853,0.766393090635971,-0.933698842431574,-4.64980627186928,7.05354e-05,2,0.781818181818182,9.72211396129484,1.46246253343347,7.31920508486181,-7.45345733652187,0.00102612984818573,4.44909457291797e-06
"24129651",50210803,50102327,50164161,4.662,0.00681976495829028,0,0,0,0,51.06,4.306,0.06,4.31,0.013921,4.66,4.66,0.00681976495829028,-2.89474259707681,0.668572269184558,0.220225637236846,4306,0.48174495114036,-1.1740553599504,-4.08076548513437,0.0001583677,1,0.781818181818182,10.2952003279976,1.53783508894289,5.93253901895844,-6.66655272550325,0.00679408389135888,2.56810669314052e-05
"24129655",50210804,50103655,50164160,12.3417,0.0209256512316831,5.99,0,0,0.23,74.38,4.372,0.05,4.37,0.011442,12.34,12.34,0.0209256512316831,-2.38658710509144,1.09137498544832,0.442784293782163,4372,0.677265700744539,-1.00895789407096,-3.752453318856,0.000260073028638173,1,0.781818181818182,10.0308776474865,1.12347337646236,5.86692314692177,-6.24199016347427,0.0208427379222787,8.29133094043565e-05
"24129657",50103662,50103661,50117297,2.5128,0.00215202287448524,0,0,0,0,80.48,1.16,0.02,7.91,0.010114,2.51,16.55,0.00167392752694341,-2.2784421649851,1.21868252078353,0.50979756721304,1160,0.736137755680614,-0.959246407773871,-4.54696006464747,8.16379e-05,2,0.781818181818182,9.69182061414235,1.48296271722,7.13266609690294,-7.30364361126667,0.00166667218579152,7.25534115188874e-06
"24129661",50210805,50103659,50164159,8.0613,0.000288050270631085,0,0,0,0,62.13,5.635,0.02,5.64,0.003546,8.06,8.06,0.000288050270631085,-2.61345666198641,0.906405083653787,0.345418190724706,5635,0.591728279952482,-1.08118558033057,-4.40422499329776,3.98102e-05,1,0.781818181818182,9.75945371522813,1.40244897576615,6.78933191071512,-8.02227639471115,0.00028681914591337,1.23112471771454e-06
"24129663",50210806,50103654,50164158,6.5736,0.0114198790829162,3.68,0.07,0,0,77.75,4.14,0.06,4.14,0.014493,6.57,6.57,0.0114198790829162,-2.66146438435179,0.817803273965567,0.298779181623845,4140,0.550755288105096,-1.11578312146774,-3.84159830253368,0.000222485,1,0.781818181818182,9.29828178752037,1.49757165195235,5.79586785955227,-6.42388910587916,0.0113658807223462,5.39983605700239e-05
"24129665",50210807,50102328,50164157,3.2418,0.00498465395027687,0,0.25,0,0,88.45,4.649,0.06,4.65,0.012903,3.24,3.24,0.00498465395027687,-3.04280512933704,0.510786217922839,0.137168811347176,4649,0.408778421283611,-1.23566820280756,-4.22619527701616,0.0001287938,1,0.781818181818182,10.0225976917367,1.50877673126297,5.98798687779718,-6.79075315124663,0.00496473538087885,1.99185693980239e-05
"24129667",50210808,50102317,50164156,11.0421,0.0249378982360988,2.5,0,0,0,79.1,6.924,0.05,6.92,0.007225,11.04,11.04,0.0249378982360988,-2.4306838167574,1.04305167590062,0.417347440046222,6924,0.654919085307407,-1.02782734706242,-4.04277874681532,0.000189151775801722,1,0.781818181818182,9.71915642349979,1.39459457834393,6.10117525991134,-6.3585500694062,0.0248313338625633,0.000106564373535514
"24129671",50210809,50102320,50164155,3.7773,0.00391310617803955,6.14,0,0,0,76.98,4.847,0.05,4.85,0.010309,3.78,3.78,0.00391310617803955,-2.89474259707681,0.577181478650815,0.172118539577815,4847,0.439482223904406,-1.20974195171119,-4.17621613667125,0.0001382759,1,0.781818181818182,10.238718365174,1.55062570833367,6.03397102835988,-6.92081875395238,0.00389817627153058,1.49299065089704e-05
"24129679",50210810,50103658,50164154,1.7154,0.000149352463346964,0,0,0,0,58.71,3.187,0.05,3.19,0.015674,1.72,1.72,0.000149352463346964,-3.24692514074978,0.234365405741632,-0.0083360357925385,3187,0.280950471450504,-1.34360595632497,-4.73359189230698,6.26163e-05,1,0.781818181818182,8.85764200828826,1.52191733660017,6.45799454008801,-8.36653154442041,0.00014855461583755,7.9784750941346e-07
"24129685",50210811,50103661,50164153,2.1735,0.000375460992581748,0,0,0,0,75.94,2.291,0.05,2.29,0.021834,2.17,2.17,0.000375460992581748,-3.15001508173083,0.337159644526856,0.0457737104427856,2291,0.328486605560247,-1.30346650679048,-4.51700643054484,8.51888e-05,1,0.781818181818182,9.5942050958582,1.52589462760933,6.24680235153222,-7.97061622231479,0.000373794689072185,1.66630350956281e-06
"24129687",50210812,50103662,50164152,11.2221,0,0,0,0,0,86.29,3.834,0.02,3.83,0.005222,11.22,11.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129689",50210813,50102330,50164151,2.0556,0.00198782907049839,0,0,0,0,89.4,3.245,0.06,3.25,0.018462,2.06,2.06,0.00198782907049839,-3.24692514074978,0.312938609013135,0.0330240262124998,3245,0.317285837831787,-1.31292442018094,-4.40746462570133,9.95407e-05,1,0.781818181818182,9.64480045613108,1.61502171986245,6.02694431815841,-7.21824462534753,0.00197915156646447,8.67750403391997e-06
"24129691",50210814,50103662,50164150,2.8107,0.000478095347541826,0,0,0,0,71.18,2.915,0.04,2.92,0.013699,2.81,2.81,0.000478095347541826,-3.02944118956452,0.448814493669523,0.1045475836136,2915,0.380120237421062,-1.25986713519606,-4.57865442357024,7.80419e-05,1,0.781818181818182,10.0190025147147,1.4820616818986,6.44532213051141,-7.85387196432176,0.000476164913787359,1.93043375446747e-06
"24129693",50210815,50102333,50164149,7.7832,0.00892136032897398,0,0,0,0,59.39,4.588,0.05,4.59,0.010893,7.78,7.78,0.00892136032897398,-2.64486513025061,0.891158190384579,0.337392395355009,4588,0.584677511623759,-1.08713924032152,-3.89755600310216,0.000205475,1,0.781818181818182,10.0936230118206,1.3952651978762,5.91705663313562,-6.51598503733244,0.00888630707268091,3.50532562930613e-05
"24129695",50210816,50102329,50164148,4.7853,0.00794455891935081,0,0,0,0,96.82,4.327,0.06,4.33,0.013857,4.79,4.79,0.00794455891935081,-2.84898511674078,0.679909169753503,0.226193255851761,4327,0.486987583725638,-1.16962848793336,-3.99702401090783,0.0001783853,1,0.781818181818182,9.86210824895038,1.59735984781766,5.86705976668339,-6.59808274948243,0.00791161912399082,3.29397953599837e-05
"24129697",50210817,50102334,50164147,5.0364,0.00846612506003066,0,0,0,0,74.29,5.069,0.06,5.07,0.011834,5.04,5.04,0.00846612506003066,-2.84038492873972,0.702120215259115,0.237884903653551,5069,0.497258852333195,-1.16095544206388,-4.02302557096193,0.000174623346721534,1,0.781818181818182,10.296817376808,1.33644871919385,5.92882738648879,-6.60497500146733,0.00843434441072401,3.17806493066557e-05
"24129699",50210818,50102335,50164146,4.266,0.00486803357657315,0,0,0,0,85.17,5.005,0.05,5.01,0.00998,4.27,4.27,0.00486803357657315,-2.90450241809949,0.63002085111341,0.199932598701873,5005,0.463917245996497,-1.18910905110116,-4.13034123842434,0.0001475925,1,0.781818181818182,10.1964003568466,1.36216505530972,6.03206205068009,-6.83833258756226,0.00484933157812625,1.87019984468977e-05
"24129701",50210819,50102331,50164145,2.0781,0.00353383956520543,0,0,0,0,97.31,3.54,0.07,3.54,0.019774,2.08,2.08,0.00353383956520543,-3.2257358015116,0.317666442356501,0.0355127052034201,3540,0.319472175534315,-1.31107827952941,-4.33992702606484,0.0001095697,1,0.781818181818182,9.21349777925976,1.65699109638189,5.92310704013325,-6.99740201928009,0.00351674001061524,1.70995545901859e-05
"24129703",50210820,50102337,50164144,4.3947,0.113345421850681,0,0,0,0,86.09,4.412,0.04,4.41,0.00907,4.39,4.39,0.113345421850681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129705",50210821,50102332,50164143,6.8598,0.00890401695373171,0,0,0,0,61.58,4.099,0.06,4.1,0.014634,6.86,6.86,0.00890401695373171,-2.69062260590035,0.836311453875473,0.30852168207949,4099,0.559314204759587,-1.10855598311523,-3.90490495590849,0.0002033399,1,0.781818181818182,9.45909762652892,1.70493213936004,5.86332387460941,-6.52476477739587,0.00886341302738244,4.06039263492725e-05
"24129707",50210822,50102335,50164142,1.2816,0.116444513201714,0,0,0,0,94.38,2.326,0.08,2.33,0.034335,1.28,1.28,0.116444513201714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129709",50210823,50102336,50164141,3.4425,0.00703211619984785,0,0.16,0,0,97.52,2.754,0.07,2.75,0.025455,3.44,3.44,0.00703211619984785,-3.0164761877954,0.536873948928961,0.150901103363522,2754,0.42084242306407,-1.22548137519671,-4.10836833461604,0.0001522747,1,0.781818181818182,10.0307773161781,1.68671090282136,5.79994042682722,-6.66999229912724,0.00700401860221141,2.8097597636432e-05
"24129711",50210824,50102338,50164140,3.5595,0.0165866602167359,0,1.09,0,0,95.47,3.007,0.08,3.01,0.026578,3.56,3.56,0.0165866602167359,-2.95689051169076,0.55138899727302,0.15854166368842,3007,0.42755475726535,-1.21981348853224,-3.95988125162902,0.000194811371085818,1,0.781818181818182,10.0591315055961,1.57114149131552,5.66212216838442,-6.36558071666695,0.0165208283360094,6.58318807264597e-05
"24129713",50103663,50102845,50117296,0.3492,21.1606583998755,9.94,77.78,0.15,0.02,5.58,0.599,0,4.22,0.030806,0.35,4.1,11.2342224121094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129715",50103664,50102845,50060853,3.0987,322.347550618097,9.3,75.71,0.76,0,10.4,1.287,0,17.08,0.059133,3.1,23.74,19.8967666625977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129717",50103665,50102846,50095721,0.9999,123.121776151249,9.12,63.92,0.15,0,17.31,0.848,0,6.2,0.080645,1,14.91,28.0176887512207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129719",50103666,50102847,50095720,0.9504,71.0133221926371,11.8,68.51,0,0,13.31,0.667,0,6.62,0.069486,0.95,7.92,25.4550685882568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129721",50103667,50102848,50117295,0.4392,12.7906578081481,5.81,75.1,0.18,0,5.14,0.469,0.01,2.42,0.128099,0.44,1.47,0.0857407133988672,-1.07490630676131,0.16776026643563,-0.0433962417769062,469,0.250149612648839,-1.01925852517088,-3.50786273273425,0.0003575282,1,1.10130065512688,10.7262878652265,0.141336531578116,5.81647420570447,-6.05779345772291,0.0854422904557793,0.000298422943087919
"24129723",50103668,50102849,50095719,0.5436,72.3035556742447,13.42,74.24,0,0,3.03,0.563,0,4.56,0.173246,0.54,3.03,27.1647987365723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129725",50103669,50102850,50066307,0.8901,488.1347611825,5.35,79.09,0.47,0,7.7,0.803,0,10.49,0.085796,0.89,11.53,44.5563430786133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129727",50103670,50102851,50073275,0.5391,204.445070773895,8.35,62.69,0,0,21.13,0.572,0,5.24,0.160305,0.54,6.38,38.7470741271973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129729",50103671,50102852,50117294,0.6597,13.7001468456334,4.91,79.95,0.87,0,9.26,0.627,0,3.85,0.023377,0.66,5.81,0.3010447475217,-0.393987890318437,0.764407793982474,0.270672393674035,627,0.5260630998334,-0.785835190065955,-3.10729997868864,0.0006317878,1,1.15428574971021,11.5391098722988,0.103521440251412,6.21480992432372,-5.57079698958629,0.300201418179188,0.000843329342512691
"24129731",50103672,50102853,50066306,0.1341,399.253752618816,15.22,67.11,1.32,0.01,14.42,0.294,0,14.21,0.061928,0.13,14.69,0.95842455600432,-0.0261765240600382,1.16704249006489,0.482614828269778,294,0.712257356791707,-0.628314494587868,-2.73240737429978,0.0010764316,3,1.06507325342435,11.3669585781173,0.153314040168918,6.19382398468746,-5.11676455260187,0.955531768896388,0.00289278710793175
"24129733",50103673,50102813,50117293,1.0989,29.182123083894,2.13,73.05,0.25,0,3.96,0.702,0,2.58,0.131783,1.1,2.5,16.5116386413574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129735",50103674,50102814,50117292,2.6352,22.0152667826798,4.08,73.45,0.47,0,7.13,0.729,0,2.74,0.120438,2.64,4.41,13.515040397644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129737",50103675,50102815,50117291,0.9954,38.0048139180487,10.44,77.62,0.04,0,3.96,0.548,0,2.3,0.113043,1,4.34,18.3314151763916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129739",50103676,50102816,50073274,1.944,220.513299531387,6.07,82.72,1.24,0,4.41,0.53,0,4.61,0.073753,1.94,7.17,15.701265335083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129741",50103677,50102817,50117290,0.7317,35.8662715157322,7.05,79.69,0.03,0,3.03,0.519,0.01,3.41,0.096774,0.73,2.82,25.0139331817627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129743",50103678,50102818,50095718,0.3897,81.6224047935815,8.97,73.89,0.06,0,12.31,0.382,0.01,5.03,0.117296,0.39,6.06,27.572624206543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129745",50103679,50102819,50066305,0.2691,212.944353998784,8.08,74.6,0.28,0,13.85,0.461,0,13.88,0.059798,0.27,17.28,0.187226075621665,0.0411116062820202,1.23745325069971,0.519678271077565,461,0.744818085873995,-0.600768055873944,-3.18162318557872,0.0005684506,2,0.921253459663329,11.6150700593417,0.098899309763656,6.81999798830113,-5.65688694515406,0.186777523326333,0.000448552295331245
"24129747",50103680,50102821,50117289,0.2835,19.4923251332407,1.05,86.09,0,0,7.99,0.346,0.01,2.85,0.108772,0.28,3.59,2.57248876084648,-0.731051272723399,0.555324237223348,0.16061313031538,346,0.429374568338845,-0.86763387172238,-2.45009114827339,0.0016078877,1,1.50806027175564,11.5441487639467,0.076969180834692,5.04592060308048,-4.73385300605143,2.56440059751787,0.00808816332861445
"24129749",50103681,50102822,50117288,0.0567,105.032235863457,4.55,87.52,0.17,0,5.71,0.209,0.01,4.62,0.032468,0.06,7.53,92.0694961547852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129751",50103682,50102823,50117287,0.0711,63.2137940338642,6.54,78.09,1.64,0,11.2,0.214,0,1.83,0.174863,0.07,1.49,52.7778739929199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129753",50103683,50102680,50117286,2.5497,9.05887034886439,17.78,35.49,0.05,0,31.54,1.39,0,3.36,0.050595,2.55,3.7,5.93710994720459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129755",50103684,50102681,50117285,1.6938,9.45960698874559,12.12,51.05,0.15,0,21.49,1.208,0,3.99,0.030075,1.69,4.19,6.04081535339355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129757",50103685,50102682,50095717,1.4553,12.7280702687737,11.07,37.98,4.59,0,35.61,0.926,0,4.35,0.034483,1.46,4.06,5.8339786529541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129759",50103686,50103687,50082490,0.3753,33.2448445479213,13.6,51.1,2.18,0,31.33,0.553,0,3.73,0.037534,0.38,4.06,6.61975479125977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129761",50103687,50102683,50073273,0.3042,78.0482854508001,7.53,51.82,1.15,0,33.91,0.618,0,8.9,0.025843,0.3,8.79,26.5200080871582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129763",50103688,50102684,50117284,1.7658,29.0384184947345,0,82.03,0.48,0,5.51,0.997,0.01,3.24,0.083333,1.77,4.46,13.1117210388184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129765",50103689,50102685,50117283,1.7406,22.8086563151384,1.81,77.6,0.17,0,7.18,0.79,0.01,3.47,0.063401,1.74,4.76,11.7172203063965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129767",50103690,50102686,50117282,1.3374,12.2094770318814,4.5,50.73,0,0,24.52,0.857,0,3.22,0.059006,1.34,2.7,8.42156505584717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129769",50103691,50102687,50117281,3.9132,29.7637118660303,2.25,72.37,0,0,10.24,0.883,0.02,2.71,0.114391,3.91,5.73,14.8622531890869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129771",50103692,50102688,50117280,1.8837,20.0055775577292,4.17,69.99,0.04,0,9.03,0.825,0,3.17,0.072555,1.88,4.56,10.8212623596191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129773",50103693,50102689,50117279,1.7667,11.7380247712205,3.87,78.87,0.12,0,7.89,0.723,0.01,3.88,0.056701,1.77,6.03,0.442161917312662,-0.640382533204711,0.780446932938578,0.279115218379037,723,0.533480233998041,-0.779560280532675,-2.92181413860515,0.0008223727,1,1.04145813047623,11.512894010044,0.089632331424604,5.75131383711288,-5.36021478701318,0.441037360460176,0.00112455685248613
"24129775",50103694,50102690,50117278,0.4608,10.4761722391752,4.67,71.95,0.05,0,7.41,0.555,0,2.41,0.107884,0.46,1.91,0.88775360584259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129777",50103695,50102691,50117277,0.2358,16.3351708446459,1.35,78.32,2.9,0,9.52,0.422,0,2.37,0.097046,0.24,1.81,6.67012643814087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129779",50103696,50102503,50066304,0.0099,1.86847860151235,13.32,2.09,14.02,50.26,3.29,0.112,0,2.13,0,0.01,1.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129781",50103697,50103734,50117276,0.0918,23.8912491853418,13.08,54.9,0,0,31.98,0.196,0.01,2.96,0.037162,0.09,3.45,19.3637847900391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129783",50103698,50103745,50029226,1.0773,98.7696046160224,5.73,9.08,0.17,23.78,19.06,0.548,0,100.4,0.020319,1.08,130.28,2.50281167030334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129785",50103699,50103698,50030018,2.0853,96.2667929457191,5.48,9.16,0.17,23.57,19.09,1.031,0,99.85,0.020431,2.09,129.2,0.0210225602017336,-0.321741991251631,2.11126083294961,0.979640882725807,1031,1.1489013779613,-0.610709343633966,-3.88581785139108,0.0002089319,4,2.04144393261938,9.7434265052556,0.797698225771854,7.21082037872297,-6.61385789106918,0.0207627032115216,0.000259856990211998
"24129787",50103700,50103687,50117275,0.4131,18.2834328157206,2.5,56.05,0.3,0,38.6,0.342,0,4.55,0.01978,0.41,4.43,14.4775342941284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129789",50210825,50103336,50164139,0.2043,2.4567539691925,48.89,22.91,7.05,0,4.85,0.873,0,0.87,0,0.2,0.2,2.4567539691925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129791",50103701,50102746,50095716,0.1359,93.628150959545,0,10.6,0.99,0,20.83,0.071,0.03,2.12,0.20283,0.14,2.64,55.2987937927246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129793",50103702,50102729,50095715,0.0423,155.790568474826,0,45.56,1.01,0,15.16,0.101,0.06,4.13,0.263923,0.04,2.22,120.65641784668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129795",50103703,50103153,50095714,1.1232,118.613745014192,0,6.23,0,0,9.31,0.125,0,1.15,0.104348,1.12,3.94,27.7664775848389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129797",50103704,50103158,50073272,0.9414,193.81100793511,0,25.93,0,0,11.75,0.471,0,3.7,0.056757,0.94,11.19,40.981143951416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129799",50103705,50103163,50095713,1.8612,97.1768945559762,0,19.91,0,0,9.9,1.101,0,2.4,0.091667,1.86,4.25,19.5410709381104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
